Permanent Tournament #,Event Name,Course Name,Player Name,Avg Drive Distance,Fairway Hit Percentage
7,Genesis Open,Riviera CC,Justin Thomas,286.79,51.79
7,Genesis Open,Riviera CC,K.J. Choi,266.45,73.21
7,Genesis Open,Riviera CC,Keegan Bradley,281.54,64.29
7,Genesis Open,Riviera CC,Kelly Kraft,280.11,42.86
7,Genesis Open,Riviera CC,Ken Duke,265.89,64.29
7,Genesis Open,Riviera CC,Kevin Chappell,284.54,50
7,Genesis Open,Riviera CC,Kevin Dougherty,294.46,42.86
7,Genesis Open,Riviera CC,Kevin Hall,265.64,32.14
7,Genesis Open,Riviera CC,Kevin Na,276.18,50
7,Genesis Open,Riviera CC,Kevin Streelman,278.75,64.29
7,Genesis Open,Riviera CC,Kevin Tway,290,35.71
7,Genesis Open,Riviera CC,Kyle Reifers,269.82,67.86
7,Genesis Open,Riviera CC,Kyle Stanley,281.07,64.29
7,Genesis Open,Riviera CC,Luke Donald,268.89,55.36
7,Genesis Open,Riviera CC,Luke List,286.11,53.57
7,Genesis Open,Riviera CC,Mackenzie Hughes,280.54,60.71
7,Genesis Open,Riviera CC,Marc Leishman,286.96,46.43
7,Genesis Open,Riviera CC,Mark Hubbard,270.45,53.57
7,Genesis Open,Riviera CC,Martin Laird,279.36,69.64
7,Genesis Open,Riviera CC,Matt Every,285.11,53.57
7,Genesis Open,Riviera CC,Matt Kuchar,279.73,57.14
7,Genesis Open,Riviera CC,Michael Block,264.11,50
7,Genesis Open,Riviera CC,Michael Kim,282.36,57.14
7,Genesis Open,Riviera CC,Morgan Hoffmann,278.36,67.86
7,Genesis Open,Riviera CC,Nick Taylor,278.95,44.64
7,Genesis Open,Riviera CC,Nick Watney,284.5,39.29
7,Genesis Open,Riviera CC,Ollie Schniederjans,286.29,57.14
7,Genesis Open,Riviera CC,Padraig Harrington,273.36,71.43
7,Genesis Open,Riviera CC,Pat Perez,280.88,57.14
7,Genesis Open,Riviera CC,Patrick Reed,282.21,50
7,Genesis Open,Riviera CC,Patrick Rodgers,291.63,41.07
7,Genesis Open,Riviera CC,Patton Kizzire,273.55,48.21
7,Genesis Open,Riviera CC,Paul Casey,280.5,50
7,Genesis Open,Riviera CC,Peter Malnati,268.41,73.21
7,Genesis Open,Riviera CC,Phil Mickelson,280.41,48.21
7,Genesis Open,Riviera CC,Ricky Barnes,272.64,42.86
7,Genesis Open,Riviera CC,Rob Oppenheim,264.21,42.86
7,Genesis Open,Riviera CC,Robert Streb,288.32,46.43
7,Genesis Open,Riviera CC,Ryan Blaum,274.54,46.43
7,Genesis Open,Riviera CC,Ryan Moore,270.54,78.57
7,Genesis Open,Riviera CC,Ryan Palmer,288.48,51.79
7,Genesis Open,Riviera CC,Ryo Ishikawa,282.79,53.57
7,Genesis Open,Riviera CC,Sahith Theegala,278.61,41.07
7,Genesis Open,Riviera CC,Sam Saunders,279.73,58.93
7,Genesis Open,Riviera CC,Scott Brown,270.89,64.29
7,Genesis Open,Riviera CC,Scott Piercy,278.75,50
7,Genesis Open,Riviera CC,Sergio Garcia,290.02,55.36
7,Genesis Open,Riviera CC,Seung-Yul Noh,285.98,67.86
7,Genesis Open,Riviera CC,Shane Lowry,291.93,35.71
7,Genesis Open,Riviera CC,Shawn Stefani,272.25,60.71
7,Genesis Open,Riviera CC,Si Woo Kim,267.93,39.29
7,Genesis Open,Riviera CC,Søren Kjeldsen,272.68,50
7,Genesis Open,Riviera CC,Spencer Levin,267.57,64.29
7,Genesis Open,Riviera CC,Steve Marino,282.86,42.86
7,Genesis Open,Riviera CC,Steven Bowditch,280.75,42.86
7,Genesis Open,Riviera CC,Stewart Cink,281.34,42.86
7,Genesis Open,Riviera CC,Sung Kang,286.32,53.57
7,Genesis Open,Riviera CC,Thomas Pieters,284.21,51.79
7,Genesis Open,Riviera CC,Tony Finau,292.21,64.29
7,Genesis Open,Riviera CC,Troy Merritt,273.39,60.71
7,Genesis Open,Riviera CC,Tyrone Van Aswegen,274.55,51.79
7,Genesis Open,Riviera CC,Vaughn Taylor,273.86,85.71
7,Genesis Open,Riviera CC,Vijay Singh,274.21,53.57
7,Genesis Open,Riviera CC,Webb Simpson,265.79,57.14
7,Genesis Open,Riviera CC,Wesley Bryan,274.88,62.5
7,Genesis Open,Riviera CC,Whee Kim,281.02,51.79
7,Genesis Open,Riviera CC,Zac Blair,266.32,67.86
30,John Deere Classic,TPC Deere Run,Alex Cejka,274.61,92.86
30,John Deere Classic,TPC Deere Run,Andres Gonzales,295.29,64.29
30,John Deere Classic,TPC Deere Run,Andres Romero,286.8,75
30,John Deere Classic,TPC Deere Run,Andrew Loupe,298.95,69.05
30,John Deere Classic,TPC Deere Run,Ángel Cabrera,292.29,78.57
30,John Deere Classic,TPC Deere Run,Ben Crane,275.93,78.57
30,John Deere Classic,TPC Deere Run,Ben Martin,284.11,75
30,John Deere Classic,TPC Deere Run,Bill Lunde,282.46,53.57
30,John Deere Classic,TPC Deere Run,Billy Hurley III,272.55,75
30,John Deere Classic,TPC Deere Run,Bob Estes,266.86,75
30,John Deere Classic,TPC Deere Run,Bobby Gates,283.32,50
30,John Deere Classic,TPC Deere Run,Bobby Wyatt,282.29,67.86
30,John Deere Classic,TPC Deere Run,Boo Weekley,282.75,80.36
30,John Deere Classic,TPC Deere Run,Brad Fritsch,278.07,60.71
30,John Deere Classic,TPC Deere Run,Brandon Hagy,299.8,62.5
30,John Deere Classic,TPC Deere Run,Brendon de Jonge,274.11,67.86
30,John Deere Classic,TPC Deere Run,Brendon Todd,270.71,82.14
30,John Deere Classic,TPC Deere Run,Brett Drewitt,278.86,67.86
30,John Deere Classic,TPC Deere Run,Brett Stegmaier,286.29,69.05
30,John Deere Classic,TPC Deere Run,Brian Campbell,293.5,66.07
30,John Deere Classic,TPC Deere Run,Brian Gay,269.29,75
30,John Deere Classic,TPC Deere Run,Brian Harman,282.98,80.36
30,John Deere Classic,TPC Deere Run,Brian Stuard,268.68,85.71
30,John Deere Classic,TPC Deere Run,Bryce Molder,264.93,67.86
30,John Deere Classic,TPC Deere Run,Bryson DeChambeau,291.48,75
30,John Deere Classic,TPC Deere Run,Bubba Watson,295.43,73.21
30,John Deere Classic,TPC Deere Run,Bud Cauley,285.14,76.79
30,John Deere Classic,TPC Deere Run,Cameron Percy,287.84,66.07
30,John Deere Classic,TPC Deere Run,Cameron Tringale,281.02,71.43
30,John Deere Classic,TPC Deere Run,Camilo Villegas,278.95,67.86
30,John Deere Classic,TPC Deere Run,Chad Campbell,281.82,85.71
30,John Deere Classic,TPC Deere Run,Chad Collins,271.07,89.29
30,John Deere Classic,TPC Deere Run,Charles Howell III,291.96,58.93
30,John Deere Classic,TPC Deere Run,Charley Hoffman,296.43,78.57
30,John Deere Classic,TPC Deere Run,Charlie Wi,268.54,78.57
30,John Deere Classic,TPC Deere Run,Chesson Hadley,295.48,82.14
30,John Deere Classic,TPC Deere Run,Chez Reavie,279.96,91.07
30,John Deere Classic,TPC Deere Run,Chris Kirk,279.36,73.21
30,John Deere Classic,TPC Deere Run,Chris Stroud,280.27,82.14
30,John Deere Classic,TPC Deere Run,Cliff Kresge,261.18,78.57
30,John Deere Classic,TPC Deere Run,Cody Gribble,286.79,57.14
30,John Deere Classic,TPC Deere Run,Curtis Luck,288.54,57.14
30,John Deere Classic,TPC Deere Run,D.A. Points,276.75,78.57
30,John Deere Classic,TPC Deere Run,Daniel Berger,291.05,64.29
30,John Deere Classic,TPC Deere Run,Daniel Summerhays,279.11,75
30,John Deere Classic,TPC Deere Run,Danny Lee,280.57,64.29
30,John Deere Classic,TPC Deere Run,Darin Fisher,271.54,71.43
30,John Deere Classic,TPC Deere Run,David Hearn,279.32,75
30,John Deere Classic,TPC Deere Run,David Lawrence,281.57,67.86
30,John Deere Classic,TPC Deere Run,Davis Love III,277.07,66.67
30,John Deere Classic,TPC Deere Run,Derek Fathauer,286.43,69.64
30,John Deere Classic,TPC Deere Run,Dicky Pride,271.29,82.14
30,John Deere Classic,TPC Deere Run,Dominic Bozzelli,282.14,64.29
30,John Deere Classic,TPC Deere Run,Dylan Meyer,281.86,71.43
30,John Deere Classic,TPC Deere Run,Eric Axley,271.46,64.29
30,John Deere Classic,TPC Deere Run,Geoff Ogilvy,277.29,67.86
30,John Deere Classic,TPC Deere Run,George McNeill,293.75,64.29
30,John Deere Classic,TPC Deere Run,Gonzalo Fdez-Castaño,281.04,67.86
30,John Deere Classic,TPC Deere Run,Grayson Murray,300.5,57.14
30,John Deere Classic,TPC Deere Run,Greg Chalmers,273.16,78.57
30,John Deere Classic,TPC Deere Run,Greg Owen,289.64,71.43
30,John Deere Classic,TPC Deere Run,Harold Varner III,287.14,64.29
30,John Deere Classic,TPC Deere Run,Hiroshi Iwata,281.96,60.71
30,John Deere Classic,TPC Deere Run,Hunter Mahan,282.61,60.71
30,John Deere Classic,TPC Deere Run,J.J. Henry,288.79,87.5
30,John Deere Classic,TPC Deere Run,J.J. Spaun,286.89,67.86
30,John Deere Classic,TPC Deere Run,J.T. Poston,292.73,66.07
30,John Deere Classic,TPC Deere Run,Jamie Lovemark,298.32,71.43
30,John Deere Classic,TPC Deere Run,Jason Bohn,271.79,78.57
30,John Deere Classic,TPC Deere Run,Joel Dahmen,282.57,78.57
30,John Deere Classic,TPC Deere Run,John Huh,274.64,71.43
30,John Deere Classic,TPC Deere Run,John Merrick,278.23,66.07
30,John Deere Classic,TPC Deere Run,John Rollins,280.93,67.86
30,John Deere Classic,TPC Deere Run,Johnson Wagner,273.89,85.71
30,John Deere Classic,TPC Deere Run,Jonathan Byrd,278.21,76.79
30,John Deere Classic,TPC Deere Run,Jonathan Randolph,283.46,78.57
30,John Deere Classic,TPC Deere Run,Julián Etulain,285.21,67.86
30,John Deere Classic,TPC Deere Run,K.J. Choi,280.54,76.79
30,John Deere Classic,TPC Deere Run,Kelly Kraft,280.41,69.64
30,John Deere Classic,TPC Deere Run,Ken Duke,268.46,89.29
30,John Deere Classic,TPC Deere Run,Kevin Kisner,284.02,80.36
30,John Deere Classic,TPC Deere Run,Kevin Na,272.29,78.57
30,John Deere Classic,TPC Deere Run,Kevin Streelman,285.13,78.57
30,John Deere Classic,TPC Deere Run,Kevin Tway,299.18,69.64
30,John Deere Classic,TPC Deere Run,Kurt Slattery,287.96,53.57
30,John Deere Classic,TPC Deere Run,Kyle Reifers,276.83,76.19
30,John Deere Classic,TPC Deere Run,Kyle Stanley,283,91.07
30,John Deere Classic,TPC Deere Run,Lucas Glover,289.14,67.86
30,John Deere Classic,TPC Deere Run,Luke List,298.96,67.86
30,John Deere Classic,TPC Deere Run,Mark Anderson,286.77,66.07
30,John Deere Classic,TPC Deere Run,Mark Hubbard,279.39,78.57
30,John Deere Classic,TPC Deere Run,Mark Wilson,276,75
30,John Deere Classic,TPC Deere Run,Martin Flores,293.64,60.71
30,John Deere Classic,TPC Deere Run,Matt Every,293.21,82.14
30,John Deere Classic,TPC Deere Run,Matt Jones,289.32,60.71
30,John Deere Classic,TPC Deere Run,Matt Lee,277,46.43
30,John Deere Classic,TPC Deere Run,Maverick McNealy,281.2,69.64
30,John Deere Classic,TPC Deere Run,Max Homa,296.46,64.29
30,John Deere Classic,TPC Deere Run,Michael Kim,284.13,78.57
30,John Deere Classic,TPC Deere Run,Miguel Angel Carballo,288.95,80.36
30,John Deere Classic,TPC Deere Run,Morgan Hoffmann,290.36,71.43
30,John Deere Classic,TPC Deere Run,Nicholas Lindheim,282.82,73.21
30,John Deere Classic,TPC Deere Run,Nick Hardy,291.45,62.5
30,John Deere Classic,TPC Deere Run,Nick Taylor,283.43,60.71
30,John Deere Classic,TPC Deere Run,Nick Watney,291.11,64.29
30,John Deere Classic,TPC Deere Run,Ollie Schniederjans,298.88,75
30,John Deere Classic,TPC Deere Run,Patrick Rodgers,298.86,76.79
30,John Deere Classic,TPC Deere Run,Patton Kizzire,286.48,66.07
30,John Deere Classic,TPC Deere Run,Peter Malnati,276.39,64.29
30,John Deere Classic,TPC Deere Run,Richy Werenski,284.34,80.36
30,John Deere Classic,TPC Deere Run,Rick Lamb,295,82.14
30,John Deere Classic,TPC Deere Run,Ricky Barnes,276.54,67.86
30,John Deere Classic,TPC Deere Run,Robert Garrigus,291.39,53.57
30,John Deere Classic,TPC Deere Run,Robert Streb,279.52,54.76
30,John Deere Classic,TPC Deere Run,Roberto Castro,276.64,85.71
30,John Deere Classic,TPC Deere Run,Rory Sabbatini,285.79,76.79
30,John Deere Classic,TPC Deere Run,Ryan Armour,271.71,89.29
30,John Deere Classic,TPC Deere Run,Ryan Blaum,281.1,83.33
30,John Deere Classic,TPC Deere Run,Ryan Brehm,302.5,64.29
30,John Deere Classic,TPC Deere Run,Ryan Moore,266.5,82.14
30,John Deere Classic,TPC Deere Run,Ryan Palmer,296.04,64.29
30,John Deere Classic,TPC Deere Run,Ryo Ishikawa,287.89,67.86
30,John Deere Classic,TPC Deere Run,Sam Horsfield,302.63,60.71
30,John Deere Classic,TPC Deere Run,Sam Saunders,288.91,76.79
30,John Deere Classic,TPC Deere Run,Scott Brown,285.27,69.64
30,John Deere Classic,TPC Deere Run,Scott Stallings,288.11,66.07
30,John Deere Classic,TPC Deere Run,Seamus Power,292.05,69.64
30,John Deere Classic,TPC Deere Run,Sean O'Hair,297.4,69.05
30,John Deere Classic,TPC Deere Run,Sebastián Muñoz,287.71,71.43
30,John Deere Classic,TPC Deere Run,Shane Bertsch,269.07,85.71
30,John Deere Classic,TPC Deere Run,Shawn Stefani,283.64,62.5
30,John Deere Classic,TPC Deere Run,Smylie Kaufman,298.57,53.57
30,John Deere Classic,TPC Deere Run,Spencer Levin,269.54,71.43
30,John Deere Classic,TPC Deere Run,Steve Stricker,276.75,82.14
30,John Deere Classic,TPC Deere Run,Steve Wheatcroft,274.21,75
30,John Deere Classic,TPC Deere Run,Steven Alker,264.04,78.57
30,John Deere Classic,TPC Deere Run,Steven Bowditch,271.86,35.71
30,John Deere Classic,TPC Deere Run,Stuart Appleby,277.68,82.14
30,John Deere Classic,TPC Deere Run,Tag Ridings,293.33,78.57
30,John Deere Classic,TPC Deere Run,Tim Herron,281.64,89.29
30,John Deere Classic,TPC Deere Run,Tim Wilkinson,269.96,82.14
30,John Deere Classic,TPC Deere Run,Tom Hoge,279.79,57.14
30,John Deere Classic,TPC Deere Run,Trey Mullinax,301.71,62.5
30,John Deere Classic,TPC Deere Run,Troy Matteson,285.34,73.21
30,John Deere Classic,TPC Deere Run,Troy Merritt,284.89,60.71
30,John Deere Classic,TPC Deere Run,Tyler Aldridge,274.64,64.29
30,John Deere Classic,TPC Deere Run,Tyrone Van Aswegen,280.04,76.79
30,John Deere Classic,TPC Deere Run,Vaughn Taylor,279.38,82.14
30,John Deere Classic,TPC Deere Run,Wesley Bryan,270.93,76.79
30,John Deere Classic,TPC Deere Run,William McGirt,277.46,78.57
30,John Deere Classic,TPC Deere Run,Willy Wilcox,282.11,67.86
30,John Deere Classic,TPC Deere Run,Wyndham Clark,297.57,75
30,John Deere Classic,TPC Deere Run,Y.E. Yang,281.48,73.21
30,John Deere Classic,TPC Deere Run,Zac Blair,268.54,89.29
30,John Deere Classic,TPC Deere Run,Zach Johnson,283.73,76.79
33,PGA Championship,Quail Hollow-PGA Championship,Adam Hadwin,287.79,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Adam Rainaud,276.68,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Adam Scott,308.77,55.36
33,PGA Championship,Quail Hollow-PGA Championship,Alex Beach,303.36,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Alex Noren,294.82,50
33,PGA Championship,Quail Hollow-PGA Championship,Alexander Levy,290.86,75
33,PGA Championship,Quail Hollow-PGA Championship,Andrew Johnston,291,35.71
33,PGA Championship,Quail Hollow-PGA Championship,Andy Sullivan,292.25,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Anirban Lahiri,298.63,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Bernd Wiesberger,282.93,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Bill Haas,287.82,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Billy Horschel,296.48,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Branden Grace,284.43,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Brandon Stone,293.43,28.57
33,PGA Championship,Quail Hollow-PGA Championship,Brendan Steele,293.04,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Brian Harman,287.48,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Brian Smock,278.86,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Brooks Koepka,312.11,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Bryson DeChambeau,293.8,62.5
33,PGA Championship,Quail Hollow-PGA Championship,Bubba Watson,298.64,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Bud Cauley,288.34,58.93
33,PGA Championship,Quail Hollow-PGA Championship,Byeong Hun An,301.07,62.5
33,PGA Championship,Quail Hollow-PGA Championship,Cameron Smith,283.04,42.86
33,PGA Championship,Quail Hollow-PGA Championship,Charl Schwartzel,299.7,51.79
33,PGA Championship,Quail Hollow-PGA Championship,Charles Howell III,290.64,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Charley Hoffman,298.07,58.93
33,PGA Championship,Quail Hollow-PGA Championship,Chez Reavie,285.71,76.79
33,PGA Championship,Quail Hollow-PGA Championship,Chris Kirk,281.32,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Chris Moody,282.04,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Chris Stroud,288.77,58.93
33,PGA Championship,Quail Hollow-PGA Championship,Chris Wood,284.64,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Cody Gribble,290.66,48.21
33,PGA Championship,Quail Hollow-PGA Championship,D.A. Points,279.07,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Daniel Berger,286.86,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Daniel Summerhays,290.79,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Danny Lee,288.64,39.29
33,PGA Championship,Quail Hollow-PGA Championship,Danny Willett,269.36,50
33,PGA Championship,Quail Hollow-PGA Championship,David Lingmerth,285.52,60.71
33,PGA Championship,Quail Hollow-PGA Championship,David McNabb,274.89,67.86
33,PGA Championship,Quail Hollow-PGA Championship,David Muttitt,273.07,32.14
33,PGA Championship,Quail Hollow-PGA Championship,Davis Love III,284.04,50
33,PGA Championship,Quail Hollow-PGA Championship,Dustin Johnson,311.09,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Dylan Frittelli,295.23,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Emiliano Grillo,288.32,71.43
33,PGA Championship,Quail Hollow-PGA Championship,Ernie Els,280.39,71.43
33,PGA Championship,Quail Hollow-PGA Championship,Fabrizio Zanotti,281.46,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Francesco Molinari,292.05,71.43
33,PGA Championship,Quail Hollow-PGA Championship,Gary Woodland,301.68,73.21
33,PGA Championship,Quail Hollow-PGA Championship,Graeme McDowell,269.5,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Graham DeLaet,292.05,69.64
33,PGA Championship,Quail Hollow-PGA Championship,Grayson Murray,305.18,44.64
33,PGA Championship,Quail Hollow-PGA Championship,Greg Gregory,250.43,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Hao Tong Li,298.64,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Henrik Stenson,287.5,69.64
33,PGA Championship,Quail Hollow-PGA Championship,Hideki Matsuyama,297.36,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Hideto Tanihara,274.39,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Hudson Swafford,301.93,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Ian Poulter,278.52,50
33,PGA Championship,Quail Hollow-PGA Championship,J.B. Holmes,308.41,60.71
33,PGA Championship,Quail Hollow-PGA Championship,James Hahn,285.98,48.21
33,PGA Championship,Quail Hollow-PGA Championship,Jamie Broce,298.96,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Jamie Lovemark,302.86,58.93
33,PGA Championship,Quail Hollow-PGA Championship,Jason Day,311.38,41.07
33,PGA Championship,Quail Hollow-PGA Championship,Jason Dufner,289.11,69.64
33,PGA Championship,Quail Hollow-PGA Championship,Jason Kokrak,309.57,42.86
33,PGA Championship,Quail Hollow-PGA Championship,Jaysen Hansen,277.89,75
33,PGA Championship,Quail Hollow-PGA Championship,Jeunghun Wang,295.07,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Jhonattan Vegas,301.04,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Jim Furyk,261.61,67.86
33,PGA Championship,Quail Hollow-PGA Championship,Jim Herman,292.02,71.43
33,PGA Championship,Quail Hollow-PGA Championship,Jimmy Walker,293.07,42.86
33,PGA Championship,Quail Hollow-PGA Championship,JJ Wood,292.07,35.71
33,PGA Championship,Quail Hollow-PGA Championship,John Daly,289.64,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Jon Rahm,304.41,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Jonas Blixt,285.46,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Joost Luiten,279.61,64.29
33,PGA Championship,Quail Hollow-PGA Championship,Jordan L Smith,306.64,69.64
33,PGA Championship,Quail Hollow-PGA Championship,Jordan Spieth,297.79,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Jr.Rich Berberian,289.11,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Justin Rose,302.57,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Justin Thomas,302.79,50
33,PGA Championship,Quail Hollow-PGA Championship,K.T. Kim,269.79,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Keegan Bradley,301.41,71.43
33,PGA Championship,Quail Hollow-PGA Championship,Kelly Kraft,290.91,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Kenny Pigman,295.36,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Kevin Chappell,307.36,57.14
33,PGA Championship,Quail Hollow-PGA Championship,Kevin Kisner,288.86,73.21
33,PGA Championship,Quail Hollow-PGA Championship,Kevin Na,277.89,75
33,PGA Championship,Quail Hollow-PGA Championship,Kyle Stanley,292.79,78.57
33,PGA Championship,Quail Hollow-PGA Championship,Lee Westwood,285.88,67.86
33,PGA Championship,Quail Hollow-PGA Championship,Louis Oosthuizen,299.21,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Lucas Glover,291.11,66.07
33,PGA Championship,Quail Hollow-PGA Championship,Luke Donald,282.64,42.86
33,PGA Championship,Quail Hollow-PGA Championship,Luke List,313.46,42.86
33,PGA Championship,Quail Hollow-PGA Championship,Mackenzie Hughes,301.18,50
33,PGA Championship,Quail Hollow-PGA Championship,Marc Leishman,300.16,58.93
33,PGA Championship,Quail Hollow-PGA Championship,Martin Laird,300.43,53.57
33,PGA Championship,Quail Hollow-PGA Championship,Matt Dobyns,296.61,42.86
33,PGA Championship,Quail Hollow-PGA Championship,Matt Kuchar,286.16,67.86
33,PGA Championship,Quail Hollow-PGA Championship,Matthew Fitzpatrick,288.07,60.71
33,PGA Championship,Quail Hollow-PGA Championship,Mike Small,277.75,46.43
33,PGA Championship,Quail Hollow-PGA Championship,Nicolas Colsaerts,301.75,28.57
